file,line,pattern,hazard_class,context
cleaned_operators/relation/ops.py,339,"np.log",DOMAIN,"total             entropy = -np.sum(shares * np.log(np.where(shares > 0, shares, 1.0)), axis=0)         c"
cleaned_operators/relation/ops.py,340,"astype(float)",UNKNOWN_TO_ZERO,"    count = (np.isfinite(values)).sum(axis=0).astype(float)         with np.errstate(divide="ignore", inv"
cleaned_operators/relation/ops.py,342,"np.log",DOMAIN,"  normalized = np.where(count > 1, entropy / np.log(count), 0.0)         return _frame_like(base, np.wher"
cleaned_operators/relation/ops.py,385,"np.nansum",MISSING_TOPOLOGY,"s(stacked, missing_semantic)         total = np.nansum(values, axis=0)         total = np.where(np.isfini"
cleaned_operators/relation/ops.py,432,"np.nansum",MISSING_TOPOLOGY,"ite = np.isfinite(values)         weighted = np.nansum(np.where(finite, values * weights, 0.0), axis=0)  "
cleaned_operators/relation/ops.py,485,"np.nansum",MISSING_TOPOLOGY,"] == label                 group_sum = float(np.nansum(vv[row][idx]))                 if not np.isfinite("
cleaned_operators/relation/ops.py,524,"np.nansum",MISSING_TOPOLOGY,"ow] == label                 abs_sum = float(np.nansum(np.abs(vv[row][idx])))                 if not np.i"
cleaned_operators/relation/ops.py,1013,"np.nansum",MISSING_TOPOLOGY,"                       out[row, col] = float(np.nansum(segment))         return _frame_like(ret, out)   @"
cleaned_operators/relation/ops.py,1060,"np.nansum",MISSING_TOPOLOGY,"                       out[row, col] = float(np.nansum(segment))         return _frame_like(ret, out)   d"
cleaned_operators/relation/ops.py,1268,"astype(float)",UNKNOWN_TO_ZERO,"cept (ValueError, TypeError):         out = b.astype(float) - a.astype(float)     return _frame_like(left"
cleaned_operators/relation/ops.py,1268,"astype(float)",UNKNOWN_TO_ZERO,"TypeError):         out = b.astype(float) - a.astype(float)     return _frame_like(left, out)   @register"
cleaned_operators/relation/ops.py,1429,"np.nansum",MISSING_TOPOLOGY,"     if bool(normalize):             denom = np.nansum(arr, axis=1, keepdims=True)             denom = np"
cleaned_operators/research_spectral.py,402,"np.log",DOMAIN,"_EPS:         return np.nan     return float(np.log(mse_r / mse_f))   def _ts_kernel_granger_score(y: pd."
cleaned_operators/research_transform.py,175,"np.diff",GAP_COMPRESSION,"g)):         return None     s = seg     d = np.diff(s, axis=0)     # Standard level-2 truncated signatur"
cleaned_operators/rolling_pack.py,70,"astype(float)",UNKNOWN_TO_ZERO,"nite(a) & np.isfinite(b)     return a[finite].astype(float), b[finite].astype(float)   def check_window(w"
cleaned_operators/rolling_pack.py,70,"astype(float)",UNKNOWN_TO_ZERO,"    return a[finite].astype(float), b[finite].astype(float)   def check_window(window: int, name: str = ""
cleaned_operators/rolling_pack.py,98,"index.normalize",TIME_CLOCK,"aware work (session/day grouping,     ``index.normalize()``, calendar transforms) sees the real dates ins"
cleaned_operators/rough_vol.py,233,"np.log",DOMAIN,"rs, coverage = res         pts.append((float(np.log(d)), float(np.log(sp))))         covs.append(coverage"
cleaned_operators/rough_vol.py,233,"np.log",DOMAIN,"         pts.append((float(np.log(d)), float(np.log(sp))))         covs.append(coverage)     if len(pts) "
cleaned_operators/rough_vol.py,269,"np.log",DOMAIN," 2 - log 1); log 1 = 0.     h_short = float((np.log(v2) - np.log(v1)) / np.log(2.0) / p)     # slope_long"
cleaned_operators/rough_vol.py,269,"np.log",DOMAIN,"log 1 = 0.     h_short = float((np.log(v2) - np.log(v1)) / np.log(2.0) / p)     # slope_long = (log S(16)"
cleaned_operators/rough_vol.py,269,"np.log",DOMAIN," h_short = float((np.log(v2) - np.log(v1)) / np.log(2.0) / p)     # slope_long = (log S(16) - log S(8)) /"
cleaned_operators/rough_vol.py,271,"np.log",DOMAIN," - log 8) = ... / log 2.     h_long = float((np.log(v16) - np.log(v8)) / np.log(2.0) / p)     return floa"
cleaned_operators/rough_vol.py,271,"np.log",DOMAIN,". / log 2.     h_long = float((np.log(v16) - np.log(v8)) / np.log(2.0) / p)     return float(h_short - h_"
cleaned_operators/rough_vol.py,271,"np.log",DOMAIN," h_long = float((np.log(v16) - np.log(v8)) / np.log(2.0) / p)     return float(h_short - h_long)   @regis"
cleaned_operators/safe_ops.py,121,"astype(float)",UNKNOWN_TO_ZERO,"py(dtype=float)     finite = np.isfinite(arr).astype(float)     finite[~np.isfinite(arr)] = np.nan     re"
cleaned_operators/safe_ops.py,249,"astype(float)",UNKNOWN_TO_ZERO,"     out = np.broadcast_to(counts, arr.shape).astype(float)     return pd.DataFrame(out, index=x.index, c"
cleaned_operators/safe_ops.py,257,"astype(float)",UNKNOWN_TO_ZERO,"broadcast_to(count / float(total), arr.shape).astype(float)     return pd.DataFrame(out, index=x.index, c"
cleaned_operators/safe_ops.py,341,"ffill",STATE_HISTORY,"  _check_ffill_lineage(lineage)     return x.ffill(limit=limit)   def _pl_ts_ffill_limited(x, max_gap, li"
cleaned_operators/safe_ops.py,353,"np.log",DOMAIN,"e="ignore"):         out = np.where(arr > 0, np.log(arr), np.nan)     return frame_pd(x, out)   def _pl_l"
cleaned_operators/search/factor_dedup.py,126,"astype(float)",UNKNOWN_TO_ZERO,"bool = (rng.random(size=(rows, cols)) < 0.02).astype(float)     fixtures["event_mask"] = frame(ev_bool)  "
cleaned_operators/search/factor_dedup.py,136,"astype(float)",UNKNOWN_TO_ZERO,"rame(np.tile(np.arange(cols) % 10, (rows, 1)).astype(float))      n_blocks = max(1, cols // 4)     close "
cleaned_operators/search/factor_dedup.py,139,"cumsum",NUMERIC_STABILITY,"cks = max(1, cols // 4)     close = np.exp(np.cumsum(rng.normal(scale=0.01, size=(rows, n_blocks)), axis="
cleaned_operators/search/factor_dedup.py,181,"cumsum",NUMERIC_STABILITY,"    returns[i] = shocks     price = np.exp(np.cumsum(returns, axis=0))     return pd.DataFrame(price, ind"
cleaned_operators/search/factor_dedup.py,660,"np.argsort",TIE_POLICY,"al position buckets (0..k-1)."""     order = np.argsort(np.argsort(v, kind="stable"), kind="stable")     "
cleaned_operators/search/factor_dedup.py,660,"np.argsort",TIE_POLICY," buckets (0..k-1)."""     order = np.argsort(np.argsort(v, kind="stable"), kind="stable")     return (ord"
cleaned_operators/search/factor_dedup.py,1189,"np.diff",GAP_COMPRESSION,"x_bytes(labels.astype(np.int8)))     diffs = np.diff(labels, axis=0)     for delta in sorted(set(np.uniqu"
cleaned_operators/semantic_audit.py,274,"astype(float)",UNKNOWN_TO_ZERO,"turn (_panel(seed=seed, positive=True) > 0.5).astype(float)     if unit in {"group", "group_id", "categor"
cleaned_operators/semantic_audit.py,674,"astype(float)",UNKNOWN_TO_ZERO,"   return []     cond = (_panel(seed=13) > 0).astype(float)  # 0/1 ConditionBool panel     cond.iloc[20, "
cleaned_operators/semantic_hardening.py,69,"np.log",DOMAIN,"(arr < 0.0) % 2 else 1.0     log_abs = float(np.log(np.abs(arr)).sum())     if not np.isfinite(log_abs) o"
cleaned_operators/semantic_hardening.py,209,"dropna",GAP_COMPRESSION,"len(xv), dtype=int))          for label in gv.dropna().unique():             mask = gv.eq(label) & xv.not"
cleaned_operators/semantic_hardening.py,219,"astype(float)",UNKNOWN_TO_ZERO,"[row, values.index.to_numpy()] = (ranks <= p).astype(float).to_numpy()     return out   @register_operato"
cleaned_operators/semantic_hardening.py,340,"astype(float)",UNKNOWN_TO_ZERO,", min_periods)             arr = x.to_numpy().astype(float)             out = _rolling_numpy_panel(      "
cleaned_operators/semantic_hardening.py,378,"astype(float)",UNKNOWN_TO_ZERO,"ing_numpy_panel(                 x.to_numpy().astype(float),                 window=w,                 mi"
cleaned_operators/semantic_hardening.py,416,"astype(float)",UNKNOWN_TO_ZERO,"ercentile_numpy(                 x.to_numpy().astype(float),                 group_arr,                 p"
cleaned_operators/semantic_hardening.py,449,"astype(float)",UNKNOWN_TO_ZERO,"> pl.DataFrame:             xv = x.to_numpy().astype(float)             yv = y.to_numpy().astype(float)  "
cleaned_operators/semantic_hardening.py,450,"astype(float)",UNKNOWN_TO_ZERO,").astype(float)             yv = y.to_numpy().astype(float)             eps = abs(float(epsilon))        "
cleaned_operators/sequence_complexity.py,88,"astype(float)",UNKNOWN_TO_ZERO,"i - 1]):         i -= 1     return chunk[i:j].astype(float)   def _permutation_pattern(values: np.ndarray"
cleaned_operators/sequence_complexity.py,105,"np.argsort",TIE_POLICY,"s).size < n:         return None     order = np.argsort(values, kind="mergesort")     pattern = np.argsor"
cleaned_operators/sequence_complexity.py,106,"np.argsort",TIE_POLICY,"sort(values, kind="mergesort")     pattern = np.argsort(order, kind="mergesort")     return tuple(int(x) "
cleaned_operators/sequence_complexity.py,434,"cumsum",NUMERIC_STABILITY,"s: int) -> float:     n = len(run)     y = np.cumsum(run - np.mean(run))     scales = np.unique(np.rint(n"
cleaned_operators/session_recovery.py,22,"index.normalize",TIME_CLOCK,"et's session wall-clock, never bare   ``index.normalize()`` on a tz-aware index (R11 #77). * A missing mi"
cleaned_operators/session_recovery.py,282,"index.normalize",TIME_CLOCK,"      for day, group in col.groupby(col.index.normalize()):                 vals = np.asarray(group, dtyp"
cleaned_operators/shareholder/churn_network.py,288,"np.nan_to_num",UNKNOWN_TO_ZERO,"re"):         churn = 0.5 * np.nansum(np.abs(np.nan_to_num(cur) - np.nan_to_num(prev)), axis=0)     retur"
cleaned_operators/shareholder/churn_network.py,288,"np.nan_to_num",UNKNOWN_TO_ZERO," 0.5 * np.nansum(np.abs(np.nan_to_num(cur) - np.nan_to_num(prev)), axis=0)     return _frame_like(args[0]"
cleaned_operators/shareholder/churn_network.py,288,"np.nansum",MISSING_TOPOLOGY,"ate(invalid="ignore"):         churn = 0.5 * np.nansum(np.abs(np.nan_to_num(cur) - np.nan_to_num(prev)), "
cleaned_operators/shareholder/churn_network.py,305,"np.nan_to_num",UNKNOWN_TO_ZERO,"rev = _cur_prev_ranked(args)     prev_zero = np.nan_to_num(prev) == 0.0     entry = np.nansum(np.where(pr"
cleaned_operators/shareholder/churn_network.py,306,"np.nan_to_num",UNKNOWN_TO_ZERO,".0     entry = np.nansum(np.where(prev_zero, np.nan_to_num(cur), 0.0), axis=0)     return _frame_like(arg"
cleaned_operators/shareholder/churn_network.py,306,"np.nansum",MISSING_TOPOLOGY,"ero = np.nan_to_num(prev) == 0.0     entry = np.nansum(np.where(prev_zero, np.nan_to_num(cur), 0.0), axis"
cleaned_operators/shareholder/churn_network.py,320,"np.nan_to_num",UNKNOWN_TO_ZERO,"prev = _cur_prev_ranked(args)     cur_zero = np.nan_to_num(cur) == 0.0     exit_ = np.nansum(np.where(cur"
cleaned_operators/shareholder/churn_network.py,321,"np.nan_to_num",UNKNOWN_TO_ZERO,"0.0     exit_ = np.nansum(np.where(cur_zero, np.nan_to_num(prev), 0.0), axis=0)     return _frame_like(ar"
cleaned_operators/shareholder/churn_network.py,321,"np.nansum",MISSING_TOPOLOGY,"zero = np.nan_to_num(cur) == 0.0     exit_ = np.nansum(np.where(cur_zero, np.nan_to_num(prev), 0.0), axis"
cleaned_operators/shareholder/churn_network.py,349,"np.nan_to_num",UNKNOWN_TO_ZERO,"r, prev = _cur_prev_ranked(args)     cur_v = np.nan_to_num(cur)     prev_v = np.nan_to_num(prev)     _, r"
cleaned_operators/shareholder/churn_network.py,350,"np.nan_to_num",UNKNOWN_TO_ZERO,"     cur_v = np.nan_to_num(cur)     prev_v = np.nan_to_num(prev)     _, rows, cols = cur_v.shape     out "
cleaned_operators/shareholder/churn_network.py,427,"np.nan_to_num",UNKNOWN_TO_ZERO,"= np.isnan(stacked).any(axis=0)     values = np.nan_to_num(stacked)     total = values.sum(axis=0)     wi"
cleaned_operators/shareholder/churn_network.py,453,"astype(float)",UNKNOWN_TO_ZERO," = np.sum(np.nan_to_num(stacked) > 0, axis=0).astype(float)     return _frame_like(args[0], np.where(unkn"
cleaned_operators/shareholder/churn_network.py,453,"np.nan_to_num",UNKNOWN_TO_ZERO,"snan(stacked).any(axis=0)     count = np.sum(np.nan_to_num(stacked) > 0, axis=0).astype(float)     return"
cleaned_operators/shareholder/churn_network.py,482,"np.nan_to_num",UNKNOWN_TO_ZERO," np.isnan(prev)     churn = np.nansum(np.abs(np.nan_to_num(cur) - np.nan_to_num(prev)), axis=0)     retur"
cleaned_operators/shareholder/churn_network.py,482,"np.nan_to_num",UNKNOWN_TO_ZERO,"hurn = np.nansum(np.abs(np.nan_to_num(cur) - np.nan_to_num(prev)), axis=0)     return _frame_like(args[0]"
cleaned_operators/shareholder/churn_network.py,482,"np.nansum",MISSING_TOPOLOGY,"= np.isnan(cur) | np.isnan(prev)     churn = np.nansum(np.abs(np.nan_to_num(cur) - np.nan_to_num(prev)), "
cleaned_operators/shareholder/churn_network.py,576,"dropna",GAP_COMPRESSION,"    )         snapshots = (             frame.dropna(subset=["sd"])             .sort_index()            "
cleaned_operators/shareholder/churn_network.py,585,"astype(float)",UNKNOWN_TO_ZERO,"numpy(dtype="datetime64[ns]").astype("int64").astype(float) / 8.64e13         svalues = snapshots.to_nump"
cleaned_operators/shareholder/churn_network.py,598,"ffill",STATE_HISTORY,"ld ``reindex(concentration.index)         # .ffill()`` only aligned when a report-end snapshot date happe"
cleaned_operators/shareholder/churn_network.py,603,"index.normalize",TIME_CLOCK,"       key = pd.Timestamp(snapshots.index[k]).normalize()             slope_by_sd[key] = slopes[k]       "
cleaned_operators/shareholder/churn_network.py,610,"index.normalize",TIME_CLOCK,"sdv):                 key = pd.Timestamp(sdv).normalize()                 if key in slope_by_sd:         "
cleaned_operators/shareholder/churn_network.py,613,"ffill",STATE_HISTORY," = slope_by_sd[key]         out[col] = daily.ffill()     return out   _mk(     "holder_concentration_slop"
cleaned_operators/shareholder/churn_network.py,619,"ffill",STATE_HISTORY,"度/HHI 多报告期趋势斜率；提供 snapshot_date 时按报告快照推进而非日频 ffill 行。",     ["concentration", "window", "snapshot_date"],"
cleaned_operators/shareholder/churn_network.py,636,"ffill",STATE_HISTORY,"ce ``slope - slope.shift(1)`` is ~0 on every ffill     flat day and jumps only on snapshot days (P1-137)."
cleaned_operators/shareholder/churn_network.py,647,"dropna",GAP_COMPRESSION,"    )         snapshots = (             frame.dropna(subset=["sd"])             .sort_index()            "
cleaned_operators/shareholder/churn_network.py,654,"astype(float)",UNKNOWN_TO_ZERO,"numpy(dtype="datetime64[ns]").astype("int64").astype(float) / 8.64e13         svalues = snapshots.to_nump"
cleaned_operators/shareholder/churn_network.py,671,"index.normalize",TIME_CLOCK,"       key = pd.Timestamp(snapshots.index[k]).normalize()             accel_by_sd[key] = accel[k]        "
cleaned_operators/shareholder/churn_network.py,678,"index.normalize",TIME_CLOCK,"sdv):                 key = pd.Timestamp(sdv).normalize()                 if key in accel_by_sd:         "
cleaned_operators/shareholder/churn_network.py,681,"ffill",STATE_HISTORY," = accel_by_sd[key]         out[col] = daily.ffill()     return out   _mk(     "holder_concentration_acce"
cleaned_operators/shareholder/churn_network.py,694,"np.nan_to_num",UNKNOWN_TO_ZERO," def _weighted_entropy(*args):     stacked = np.nan_to_num(_stack(list(args)))     total = stacked.sum(ax"
cleaned_operators/shareholder/churn_network.py,700,"np.nansum",MISSING_TOPOLOGY,"   wv = np.where(valid, w, 0.0)         h = -np.nansum(np.where(valid, wv * np.log(wv), 0.0), axis=0)    "
cleaned_operators/shareholder/churn_network.py,700,"np.log",DOMAIN,"         h = -np.nansum(np.where(valid, wv * np.log(wv), 0.0), axis=0)     n = np.sum(valid, axis=0).asty"
cleaned_operators/shareholder/churn_network.py,701,"astype(float)",UNKNOWN_TO_ZERO,", 0.0), axis=0)     n = np.sum(valid, axis=0).astype(float)     out = np.where(n >= 2, h / np.log(n), np."
cleaned_operators/shareholder/churn_network.py,702,"np.log",DOMAIN,"astype(float)     out = np.where(n >= 2, h / np.log(n), np.nan)     return _frame_like(args[0], out)   _m"
cleaned_operators/shareholder/ops.py,69,"np.nansum",MISSING_TOPOLOGY,"te, stacked * stacked, np.nan)         hhi = np.nansum(squares, axis=0)         hhi = np.where(np.isfinit"
cleaned_operators/shareholder/ops.py,69,"sum(x^2) risk",NUMERIC_STABILITY,"acked * stacked, np.nan)         hhi = np.nansum(squares, axis=0)         hhi = np.where(np.isfinite(squa"
cleaned_operators/spectral.py,74,"astype(float)",UNKNOWN_TO_ZERO,"MIN_FINITE:         return None     v = chunk.astype(float)     if not np.all(np.isfinite(v)):         re"
cleaned_operators/spectral.py,133,"np.log",DOMAIN,":                 geo = float(np.exp(np.mean(np.log(p))))             out[r, c] = geo / (mean_p + _EPS)  "
cleaned_operators/spectral.py,173,"np.argmax",TIE_POLICY,"           continue             k_star = int(np.argmax(p))             half = float(p.max()) / 2.0       "
cleaned_operators/spectral_ext.py,77,"np.diff",GAP_COMPRESSION," not a level path     sd_diff = float(np.std(np.diff(finite)))     return sd_level / max(sd_diff, _EPS) >"
cleaned_operators/spectral_ext.py,88,"np.diff",GAP_COMPRESSION,"eturn nor a level     sd_diff = float(np.std(np.diff(finite)))     ratio = sd_level / max(sd_diff, _EPS) "
cleaned_operators/spectral_ext.py,165,"np.log",DOMAIN," continue             h = float(-np.sum(pn * np.log(pn)))             out[r, c] = float(h / np.log(float("
cleaned_operators/spectral_ext.py,166,"np.log",DOMAIN,".log(pn)))             out[r, c] = float(h / np.log(float(i_max)))     return out   def _dominant_cycle_p"
cleaned_operators/spectral_ext.py,199,"np.argmax",TIE_POLICY,"                continue             j = int(np.argmax(p))             period = float(n) / float(j + 1)  "
cleaned_operators/spread_estimators.py,79,"np.log",DOMAIN,"- 2.0 * np.sqrt(2.0)  # ~0.171573     beta = np.log(h1 / l1) ** 2.0 + np.log(h2 / l2) ** 2.0     gamma = "
cleaned_operators/spread_estimators.py,79,"np.log",DOMAIN,"0.171573     beta = np.log(h1 / l1) ** 2.0 + np.log(h2 / l2) ** 2.0     gamma = np.log(H / L) ** 2.0     "
cleaned_operators/spread_estimators.py,80,"np.log",DOMAIN," ** 2.0 + np.log(h2 / l2) ** 2.0     gamma = np.log(H / L) ** 2.0     alpha = (np.sqrt(2.0 * beta) - np.s"
cleaned_operators/spread_estimators.py,90,"cumsum",NUMERIC_STABILITY,".full(rows, np.nan, dtype=float)     cum = np.cumsum(np.where(np.isfinite(v), v, 0.0))     cnt = np.cumsu"
cleaned_operators/spread_estimators.py,91,"astype(float)",UNKNOWN_TO_ZERO,", v, 0.0))     cnt = np.cumsum(np.isfinite(v).astype(float))     for r in range(rows):         lo = max(0"
cleaned_operators/spread_estimators.py,91,"cumsum",NUMERIC_STABILITY,"p.where(np.isfinite(v), v, 0.0))     cnt = np.cumsum(np.isfinite(v).astype(float))     for r in range(row"
cleaned_operators/spread_estimators.py,162,"np.diff",GAP_COMPRESSION,""ignore", divide="ignore"):             dx = np.diff(np.log(x), prepend=np.nan)         for r in range(ro"
cleaned_operators/spread_estimators.py,162,"np.log",DOMAIN,", divide="ignore"):             dx = np.diff(np.log(x), prepend=np.nan)         for r in range(rows):    "
cleaned_operators/state_event.py,57,"astype(float)",UNKNOWN_TO_ZERO,"    return None     gaps = np.diff(positions).astype(float)     for idx in range(positions.size - 1):    "
cleaned_operators/state_event.py,57,"np.diff",GAP_COMPRESSION,"ons.size < 2:         return None     gaps = np.diff(positions).astype(float)     for idx in range(positi"
cleaned_operators/state_geometry.py,34,"np.log",DOMAIN,"import frame_like  _EPS = 1e-12 _LN2 = float(np.log(2.0))  # P1 (round 7): ordinal-pattern sample floor. "
cleaned_operators/state_geometry.py,230,"np.argsort",TIE_POLICY,"act tie -> drop, never jitter         perm = np.argsort(vals, kind="stable")         pattern = np.argsort"
cleaned_operators/state_geometry.py,231,"np.argsort",TIE_POLICY,"gsort(vals, kind="stable")         pattern = np.argsort(perm, kind="stable")         codes.append(_permut"
cleaned_operators/state_geometry.py,253,"np.log",DOMAIN,"    p = p[p > 0.0]     h = -float(np.sum(p * np.log(p)))     return float(h / math.log(n_patterns))   # -"
cleaned_operators/state_geometry.py,267,"np.log",DOMAIN,"     qq = q[ok]     return float(np.sum(pp * np.log(pp / qq)))   def _irreversibility_series(series: np.n"
cleaned_operators/state_geometry.py,407,"np.log",DOMAIN,"p[p > 0.0]             h = -float(np.sum(p * np.log(p))) / math.log(n_patterns)             pts.append((m"
cleaned_operators/stateful/drawdown_path.py,88,"np.argmax",TIE_POLICY,"cent* time the peak was hit, not the first.  np.argmax                 # returns the earliest occurrence "
cleaned_operators/stateful/rotation.py,72,"np.argsort",TIE_POLICY,"e         vals = values[idx]         order = np.argsort(vals, kind="mergesort")         ranks = np.empty("
cleaned_operators/stateful/rotation.py,118,"np.argsort",TIE_POLICY,"rn out     vals = values[finite]     order = np.argsort(vals, kind="mergesort")     pos = np.flatnonzero("
cleaned_operators/stateful/rotation.py,215,"np.argsort",TIE_POLICY,"            continue                 order = np.argsort(vals[valid], kind="mergesort")                 ra"
cleaned_operators/stateful/sequential.py,208,"np.log",DOMAIN,"e number > 0")         alpha = 1.0 - np.exp(-np.log(2.0) / hl)         x, condition = _aligned(x, conditi"
cleaned_operators/technical/indicators_v2.py,84,"clip(lower=0)",UNDEFINED_TO_ZERO,"=_pi(window,"window",2); d=close.diff(); up=d.clip(lower=0).rolling(w,min_periods=w).sum(); dn=(-d.clip(u"
cleaned_operators/technical/polars_misc_v2.py,82,"sum(x^2) risk",NUMERIC_STABILITY,"safe_div(pl.col("high"), pl.col("low")).log().pow(2)         var = rs.rolling_mean(w, min_samples=w) / (4"
cleaned_operators/technical/polars_misc_v2.py,83,"np.log",DOMAIN,"= rs.rolling_mean(w, min_samples=w) / (4.0 * np.log(2.0))         values[c] = _one(frame, c, (var.clip(lo"
cleaned_operators/technical/polars_misc_v2.py,99,"np.log",DOMAIN,"g()         daily = 0.5 * hl.pow(2) - (2.0 * np.log(2.0) - 1.0) * co.pow(2)         values[c] = _one(fram"
cleaned_operators/technical/polars_misc_v2.py,99,"sum(x^2) risk",NUMERIC_STABILITY,"l.col("open")).log()         daily = 0.5 * hl.pow(2) - (2.0 * np.log(2.0) - 1.0) * co.pow(2)         valu"
cleaned_operators/technical/polars_misc_v2.py,99,"sum(x^2) risk",NUMERIC_STABILITY," * hl.pow(2) - (2.0 * np.log(2.0) - 1.0) * co.pow(2)         values[c] = _one(frame, c, (daily.rolling_me"
cleaned_operators/technical/polars_misc_v2.py,180,"sum(x^2) risk",NUMERIC_STABILITY,"     values[c] = _one(close, c, (drawdown_pct.pow(2).rolling_mean(w, min_samples=w)).sqrt())     return _"
cleaned_operators/technical/polars_misc_v2.py,341,"np.nanargmax",TIE_POLICY,"ference the LATEST occurrence (audit 12).  ``np.nanargmax``     # picks the FIRST of a tie; the first max"
cleaned_operators/technical/polars_misc_v2.py,349,"np.nanargmax",TIE_POLICY,"  return np.nan             return float(int(np.nanargmax(a[::-1])))     else:         def fn(window_arr)"
cleaned_operators/technical/polars_misc_v2.py,355,"np.nanargmin",TIE_POLICY,"  return np.nan             return float(int(np.nanargmin(a[::-1])))     values = {}     for c in _cols(x"
cleaned_operators/technical/polars_signal.py,466,"np.nanmean",MISSING_TOPOLOGY,"               return np.nan             m = np.nanmean(arr)             return float(np.nanmean(np.abs(a"
cleaned_operators/technical/polars_signal.py,467,"np.nanmean",MISSING_TOPOLOGY,"m = np.nanmean(arr)             return float(np.nanmean(np.abs(arr - m)))          exprs = []         for"
cleaned_operators/technical/polars_signal.py,639,"np.argmax",TIE_POLICY,"   # the last occurrence, not the first that np.argmax/argmin returns.         return float(w - (np.argma"
cleaned_operators/technical/polars_signal.py,640,"np.argmax",TIE_POLICY,"ax/argmin returns.         return float(w - (np.argmax(arr[::-1]) if up else np.argmin(arr[::-1])))      "
cleaned_operators/technical/polars_signal.py,640,"np.argmin",TIE_POLICY,"n float(w - (np.argmax(arr[::-1]) if up else np.argmin(arr[::-1])))      pos = close.rolling_map(_pos, wi"
cleaned_operators/technical/polars_signal.py,727,"sum(x^2) risk",NUMERIC_STABILITY," (efficiency * (fast_sc - slow_sc) + slow_sc).pow(2)             sc_arr = close.select(sc.alias("_sc")).t"
cleaned_operators/technical/signal.py,67,"clip(lower=0)",UNDEFINED_TO_ZERO,"w))     delta = close.diff()     gain = delta.clip(lower=0)     loss = (-delta.clip(upper=0))     avg_gai"
cleaned_operators/technical/signal.py,181,"np.argmax",TIE_POLICY,"), not         # the first occurrence that ``np.argmax`` returns.         aroon_up = 100 * roll.apply(lam"
cleaned_operators/technical/signal.py,182,"np.argmax",TIE_POLICY,"   aroon_up = 100 * roll.apply(lambda x: w - np.argmax(x[::-1]), raw=True) / w         aroon_down = 100 *"
cleaned_operators/technical/signal.py,183,"np.argmin",TIE_POLICY," aroon_down = 100 * roll.apply(lambda x: w - np.argmin(x[::-1]), raw=True) / w         return aroon_up - "
cleaned_operators/technical/signal.py,206,"np.argmin",TIE_POLICY,"iods=w + 1).apply(             lambda x: w - np.argmin(x[::-1]), raw=True         ) / w    # canonical=AR"
cleaned_operators/technical/signal.py,229,"np.argmax",TIE_POLICY,"iods=w + 1).apply(             lambda x: w - np.argmax(x[::-1]), raw=True         ) / w    # canonical=AT"
cleaned_operators/technical/signal.py,576,"fillna(0)",UNKNOWN_TO_ZERO,"me:         direction = np.sign(price.diff()).fillna(0)         return (direction * volume).cumsum()    #"
cleaned_operators/technical/signal.py,577,"cumsum",NUMERIC_STABILITY,"fillna(0)         return (direction * volume).cumsum()    # canonical=ROC backend=pandas_numpy selected=R"
cleaned_operators/technical/signal.py,621,"clip(lower=0)",UNDEFINED_TO_ZERO,"        delta = x.diff()         gain = delta.clip(lower=0).rolling(window=window, min_periods=1).mean() "
cleaned_operators/technical/signal.py,898,"clip(lower=0)",UNDEFINED_TO_ZERO,", **kwargs) -> pd.DataFrame:         return x.clip(lower=0, upper=1)    # canonical=signed_log backend=pa"
cleaned_operators/technical/signal.py,918,"np.log",DOMAIN,"-> pd.DataFrame:         return np.sign(x) * np.log(x.abs() + 1e-10)    # canonical=signed_power backend="
cleaned_operators/technical/signal.py,1000,"fillna(0)",UNKNOWN_TO_ZERO,"e:             amplitude = close.diff().abs().fillna(0)                  sigma_i = amplitude / close.repl"
cleaned_operators/technical/signal.py,1003,"fillna(0)",UNKNOWN_TO_ZERO,".replace(0, np.nan)         sigma_i = sigma_i.fillna(0)                  if open_ is not None:           "
cleaned_operators/technical/signal.py,1009,"fillna(0)",UNKNOWN_TO_ZERO,"     ret = close.pct_change(fill_method=None).fillna(0)             ri = (ret > 0).astype(float) * 0.7 + "
cleaned_operators/technical/signal.py,1010,"astype(float)",UNKNOWN_TO_ZERO,"od=None).fillna(0)             ri = (ret > 0).astype(float) * 0.7 + (ret < 0).astype(float) * 0.3        "
cleaned_operators/technical/signal.py,1010,"astype(float)",UNKNOWN_TO_ZERO,"i = (ret > 0).astype(float) * 0.7 + (ret < 0).astype(float) * 0.3                  ri = ri.fillna(0.5)   "
cleaned_operators/technical/signal.py,1054,"fillna(0)",UNKNOWN_TO_ZERO,"e:             amplitude = close.diff().abs().fillna(0)                  sigma_i = amplitude / close.repl"
cleaned_operators/technical/signal.py,1057,"fillna(0)",UNKNOWN_TO_ZERO,".replace(0, np.nan)         sigma_i = sigma_i.fillna(0)                  if open_ is not None:           "
cleaned_operators/technical/signal.py,1063,"fillna(0)",UNKNOWN_TO_ZERO,"     ret = close.pct_change(fill_method=None).fillna(0)             ri = (ret > 0).astype(float) * 0.7 + "
cleaned_operators/technical/signal.py,1064,"astype(float)",UNKNOWN_TO_ZERO,"od=None).fillna(0)             ri = (ret > 0).astype(float) * 0.7 + (ret < 0).astype(float) * 0.3        "
cleaned_operators/technical/signal.py,1064,"astype(float)",UNKNOWN_TO_ZERO,"i = (ret > 0).astype(float) * 0.7 + (ret < 0).astype(float) * 0.3                  ri = ri.fillna(0.5)   "
